caldt,vwretd,totval,spindx
20050317,0.001737,10971658100.00,1190.21
20050318,-0.000502,10965917700.00,1189.65
20050321,-0.004879,10912099200.00,1183.78
20050322,-0.010080,10801789500.00,1171.71
20050323,0.000719,10809421500.00,1172.53
20050324,-0.000851,10800157800.00,1171.42
20050328,0.002432,10836076500.00,1174.28
20050329,-0.007431,10752836100.00,1165.36
20050330,0.013874,10900688200.00,1181.41
20050331,-0.000626,10900580800.00,1180.59
20050401,-0.006551,10828928200.00,1172.92
20050404,0.003059,10860826900.00,1176.12
20050405,0.004415,10908608700.00,1181.39
20050406,0.002461,10933043500.00,1184.07
20050407,0.005962,10997490700.00,1191.14
20050408,-0.008262,10906627100.00,1181.20
20050411,-0.000000,10906479900.00,1181.21
20050412,0.005602,10966947000.00,1187.76
20050413,-0.011597,10838678100.00,1173.79
20050414,-0.009979,10730517300.00,1162.05
20050415,-0.016666,10551681600.00,1142.62
20050418,0.002891,10581909700.00,1145.98
20050419,0.006010,10645458000.00,1152.78
20050420,-0.013100,10505243100.00,1137.50
20050421,0.019396,10708840200.00,1159.95
20050422,-0.006543,10638385100.00,1152.12
20050425,0.008570,10729565800.00,1162.10
20050426,-0.008713,10636023000.00,1151.74
20050427,0.004134,10678889800.00,1156.38
20050428,-0.011232,10555429200.00,1143.22
20050429,0.011924,10683198400.00,1156.85
20050502,0.004631,10733111500.00,1162.16
20050503,-0.000665,10725968700.00,1161.17
20050504,0.012439,10857237000.00,1175.65
20050505,-0.002367,10831200600.00,1172.63
20050506,-0.001131,10818393000.00,1171.35
20050509,0.006458,10887677100.00,1178.84
20050510,-0.010715,10770763200.00,1166.22
20050511,0.004677,10815603600.00,1171.11
20050512,-0.010012,10706313700.00,1159.36
20050513,-0.004432,10657646500.00,1154.05
20050516,0.010269,10765866600.00,1165.69
20050517,0.006984,10839634500.00,1173.80
20050518,0.010300,10949136600.00,1185.56
20050519,0.004722,10996509900.00,1191.08
20050520,-0.001613,10978384800.00,1189.28
20050523,0.003976,11021958500.00,1193.86
20050524,0.000168,11023689100.00,1194.07
20050525,-0.003358,10986073100.00,1190.01
20050526,0.006507,11056303500.00,1197.62
20050527,0.001139,11067621600.00,1198.78
20050531,-0.006018,10972857600.00,1191.50
20050601,0.009253,11070616500.00,1202.27
20050602,0.001899,11091565400.00,1204.29
20050603,-0.006863,11015280200.00,1196.02
20050606,0.001293,11028983600.00,1197.51
20050607,-0.000229,11025790000.00,1197.26
20050608,-0.002030,11001616400.00,1194.67
20050609,0.005391,11060638300.00,1200.93
20050610,-0.002336,11034758100.00,1198.11
20050613,0.002484,11059037600.00,1200.82
20050614,0.002762,11089340900.00,1203.91
20050615,0.002341,11114981000.00,1206.58
20050616,0.003619,11155097000.00,1210.96
20050617,0.004866,11209353500.00,1216.96
20050620,-0.000713,11201335500.00,1216.10
20050621,-0.002065,11178032300.00,1213.61
20050622,0.000284,11180980900.00,1213.88
20050623,-0.010609,11060023900.00,1200.73
20050624,-0.007590,10976133000.00,1191.57
20050627,-0.000732,10968102400.00,1190.69
20050628,0.009353,11068654300.00,1201.57
20050629,-0.001211,11053845100.00,1199.85
20050630,-0.007188,10968272300.00,1191.33
20050701,0.002837,11005557900.00,1194.44
20050705,0.009006,11110289100.00,1204.99
20050706,-0.008072,11017991400.00,1194.94
20050707,0.002497,11044808800.00,1197.87
20050708,0.011644,11173411400.00,1211.86
20050711,0.006320,11243882600.00,1219.44
20050712,0.002328,11269532300.00,1222.21
20050713,0.000997,11279431900.00,1223.29
20050714,0.002641,11309219300.00,1226.50
20050715,0.001158,11322485200.00,1227.92
20050718,-0.005506,11259994200.00,1221.13
20050719,0.006830,11336888500.00,1229.35
20050720,0.004730,11389202600.00,1235.20
20050721,-0.006551,11313660200.00,1227.04
20050722,0.005308,11375906200.00,1233.68
20050725,-0.003734,11333267400.00,1229.03
20050726,0.001625,11351680300.00,1231.16
20050727,0.004746,11404054600.00,1236.79
20050728,0.005865,11467724600.00,1243.72
20050729,-0.007682,11375061100.00,1234.18
20050801,0.000921,11385420200.00,1235.35
20050802,0.007203,11467563000.00,1244.12
20050803,0.000961,11476228200.00,1245.04
20050804,-0.007454,11390517800.00,1235.86
20050805,-0.007581,11303885600.00,1226.42
20050808,-0.002690,11272476900.00,1223.13
20050809,0.006739,11348401200.00,1231.38
20050810,-0.001457,11327167500.00,1229.13
20050811,0.007087,11401490500.00,1237.81
20050812,-0.005901,11334720800.00,1230.39
20050815,0.002988,11341309900.00,1233.87
20050816,-0.011863,11206842400.00,1219.34
20050817,0.000947,11213453300.00,1220.24
20050818,-0.000896,11202974600.00,1219.02
20050819,0.000645,11217538100.00,1219.71
20050822,0.001575,11235207800.00,1221.73
20050823,-0.003400,11196827000.00,1217.57
20050824,-0.006496,11123424500.00,1209.59
20050825,0.002298,11148891800.00,1212.39
20050826,-0.005893,11082169600.00,1205.10
20050829,0.006146,11149136000.00,1212.28
20050830,-0.003062,11110362100.00,1208.41
20050831,0.010118,11254185300.00,1220.33
20050901,0.001168,11267315900.00,1221.59
20050902,-0.002892,11234480900.00,1218.02
20050906,0.012683,11376608600.00,1233.39
20050907,0.002605,11404289500.00,1236.36
20050908,-0.003834,11360294200.00,1231.67
20050909,0.007993,11448635300.00,1241.48
20050912,-0.000658,11440423200.00,1240.56
20050913,-0.007329,11353444200.00,1231.20
20050914,-0.003321,11315489400.00,1227.16
20050915,0.000424,11319914800.00,1227.73
20050916,0.008104,11411536800.00,1237.91
20050919,-0.005403,11349884300.00,1231.02
20050920,-0.007778,11261505100.00,1221.34
20050921,-0.009393,11155409600.00,1210.20
20050922,0.003907,11196618000.00,1214.62
20050923,0.000566,11203475600.00,1215.29
20050926,0.000305,11206924600.00,1215.63
20050927,0.000079,11207636200.00,1215.66
20050928,0.001166,11218827500.00,1216.89
20050929,0.008925,11318503300.00,1227.68
20050930,0.001059,11328229800.00,1228.81
20051003,-0.001686,11303777800.00,1226.70
20051004,-0.009810,11199097700.00,1214.47
20051005,-0.014432,11033449400.00,1196.39
20051006,-0.004147,10987616100.00,1191.49
20051007,0.003787,11029074700.00,1195.90
20051010,-0.007140,10950323100.00,1187.33
20051011,-0.001927,10933762700.00,1184.87
20051012,-0.005934,10867632400.00,1177.68
20051013,-0.000623,10860764100.00,1176.84
20051014,0.008248,10950335600.00,1186.57
20051017,0.003047,10983698600.00,1190.10
20051018,-0.009960,10874275000.00,1178.14
20051019,0.015021,11036617500.00,1195.76
20051020,-0.015011,10870626100.00,1177.80
20051021,0.001616,10889232700.00,1179.59
20051024,0.016779,11063011500.00,1199.38
20051025,-0.002480,11043318000.00,1196.54
20051026,-0.004176,10997062600.00,1191.38
20051027,-0.010418,10881027300.00,1178.90
20051028,0.016581,11057533600.00,1198.41
20051031,0.007511,11126634700.00,1207.01
20051101,-0.003382,11089290500.00,1202.76
20051102,0.010144,11200261100.00,1214.76
20051103,0.004592,11248045700.00,1219.94
20051104,0.000277,11250936000.00,1220.14
20051107,0.002369,11277119400.00,1222.81
20051108,-0.002964,11238363300.00,1218.59
20051109,0.001656,11256412600.00,1220.65
20051110,0.008832,11353936900.00,1230.96
20051111,0.003027,11388305800.00,1234.72
20051114,-0.000716,11378855900.00,1233.76
20051115,-0.003739,11335040600.00,1229.01
20051116,0.002052,11356015500.00,1231.21
20051117,0.009395,11462485100.00,1242.80
20051118,0.004443,11512350000.00,1248.27
20051121,0.005291,11576533800.00,1254.85
20051122,0.005053,11634435300.00,1261.23
20051123,0.003624,11676005200.00,1265.61
20051125,0.002014,11698571400.00,1268.25
20051128,-0.008404,11598780400.00,1257.46
20051129,0.000076,11597453200.00,1257.48
20051130,-0.006012,11545923500.00,1249.48
20051201,0.012035,11684855000.00,1264.67
20051202,0.000414,11707164200.00,1265.08
20051205,-0.002464,11677985500.00,1262.09
20051206,0.001262,11692515100.00,1263.70
20051207,-0.004769,11634437800.00,1257.37
20051208,-0.001017,11621534800.00,1255.84
20051209,0.002859,11654527800.00,1259.37
20051212,0.001008,11665873500.00,1260.43
20051213,0.005631,11730615600.00,1267.43
20051214,0.004246,11779355900.00,1272.74
20051215,-0.001405,11762035000.00,1270.94
20051216,-0.002829,11728612100.00,1267.32
20051219,-0.005893,11659499200.00,1259.92
20051220,-0.000320,11649037500.00,1259.62
20051221,0.002485,11677778400.00,1262.79
20051222,0.004371,11725356800.00,1268.12
20051223,0.000513,11729888500.00,1268.66
20051227,-0.009530,11618086900.00,1256.54
20051228,0.001441,11632641800.00,1258.17
20051229,-0.002898,11598118300.00,1254.42
20051230,-0.004988,11534265500.00,1248.29
20060103,0.016341,11699545700.00,1268.80
20060104,0.003931,11740829600.00,1273.46
20060105,0.000028,11745619900.00,1273.48
20060106,0.009559,11855262700.00,1285.45
20060109,0.003710,11899300800.00,1290.15
20060110,-0.000340,11894617400.00,1289.69
20060111,0.003637,11936204900.00,1294.18
20060112,-0.006328,11860576900.00,1286.06
20060113,0.001146,11874096000.00,1287.61
20060117,-0.003727,11829840600.00,1282.93
20060118,-0.003855,11782968000.00,1277.93
20060119,0.005627,11849198300.00,1285.04
20060120,-0.018242,11632937000.00,1261.49
20060123,0.001952,11655825500.00,1263.82
20060124,0.002346,11683020400.00,1266.86
20060125,-0.001663,11663569700.00,1264.68
20060126,0.007313,11748525000.00,1273.83
20060127,0.007846,11839069300.00,1283.72
20060130,0.001336,11854349600.00,1285.20
20060131,-0.004009,11786499400.00,1280.08
20060201,0.001960,11812444300.00,1282.46
20060202,-0.008613,11707652000.00,1270.84
20060203,-0.005509,11641545300.00,1264.03
20060206,0.000660,11648995500.00,1265.02
20060207,-0.008058,11554788600.00,1254.78
20060208,0.009058,11654869700.00,1265.65
20060209,-0.001368,11638325100.00,1263.78
20060210,0.002512,11666784000.00,1266.99
20060213,-0.003194,11627931600.00,1262.86
20060214,0.010232,11745546500.00,1275.53
20060215,0.003883,11788256400.00,1280.00
20060216,0.007384,11874550300.00,1289.38
20060217,-0.001742,11853930100.00,1287.24
20060221,-0.003292,11814477200.00,1283.03
20060222,0.007578,11902900200.00,1292.67
20060223,-0.003420,11859939600.00,1287.79
20060224,0.001314,11871487200.00,1289.43
20060227,0.003840,11915556500.00,1294.12
20060228,-0.010478,11816340400.00,1280.66
20060301,0.008457,11916346300.00,1291.24
20060302,-0.001631,11896745200.00,1289.14
20060303,-0.001352,11891846600.00,1287.23
20060306,-0.006979,11808352000.00,1278.26
20060307,-0.001836,11770474800.00,1275.88
20060308,0.002283,11794010300.00,1278.47
20060309,-0.004849,11752954000.00,1272.23
20060310,0.007390,11839694800.00,1281.58
20060313,0.002234,11862188900.00,1284.13
20060314,0.010364,11985163100.00,1297.48
20060315,0.004471,12037716500.00,1303.02
20060316,0.002011,12061645500.00,1305.33
20060317,0.001535,12080099100.00,1307.25
20060320,-0.001426,12062824400.00,1305.08
20060321,-0.006015,11990129900.00,1297.23
20060322,0.005919,12060882700.00,1305.04
20060323,-0.002579,12031792700.00,1301.67
20060324,0.000929,12043908300.00,1302.95
20060327,-0.001102,12030634300.00,1301.61
20060328,-0.006381,11953703200.00,1293.23
20060329,0.007607,12042529800.00,1302.89
20060330,-0.002014,12017592200.00,1300.25
20060331,-0.004060,11949722000.00,1294.83
20060403,0.002187,12048830500.00,1297.81
20060404,0.006185,12122154400.00,1305.93
20060405,0.004393,12174202100.00,1311.56
20060406,-0.001739,12150140100.00,1309.04
20060407,-0.010410,12023641100.00,1295.50
20060410,0.000812,12030178600.00,1296.60
20060411,-0.007571,11937054500.00,1286.57
20060412,0.001395,11951336900.00,1288.12
20060413,0.000549,11957870300.00,1289.12
20060417,-0.002936,11922963400.00,1285.33
20060418,0.017268,12128813100.00,1307.65
20060419,0.001975,12151656400.00,1309.93
20060420,0.001144,12168159400.00,1311.46
20060421,-0.000263,12164845000.00,1311.28
20060424,-0.002285,12124429800.00,1308.11
20060425,-0.004814,12066081300.00,1301.74
20060426,0.002912,12100082300.00,1305.41
20060427,0.003428,12138275600.00,1309.72
20060428,0.000130,12120838900.00,1310.61
20060501,-0.004030,12071975500.00,1305.19
20060502,0.006031,12144827700.00,1313.21
20060503,-0.003810,12096294900.00,1307.85
20060504,0.003361,12136618400.00,1312.25
20060505,0.010378,12269272500.00,1325.76
20060508,-0.000732,12259492400.00,1324.66
20060509,0.000369,12263839100.00,1325.14
20060510,-0.001231,12243454400.00,1322.85
20060511,-0.012812,12084692400.00,1305.92
20060512,-0.011258,11947816900.00,1291.24
20060515,0.002776,11979581200.00,1294.50
20060516,-0.001848,11957277900.00,1292.08
20060517,-0.016619,11755044000.00,1270.32
20060518,-0.006328,11679707100.00,1261.81
20060519,0.004042,11725679800.00,1267.03
20060522,-0.003819,11680874200.00,1262.07
20060523,-0.004235,11631260800.00,1256.58
20060524,0.001800,11651756800.00,1258.57
20060525,0.011691,11786578700.00,1272.88
20060526,0.005726,11852507000.00,1280.16
20060530,-0.015789,11664179000.00,1259.84
20060531,0.008296,11766925100.00,1270.09
20060601,0.012175,11909917600.00,1285.71
20060602,0.001792,11930776600.00,1288.22
20060605,-0.017655,11719601600.00,1265.29
20060606,-0.001243,11706956500.00,1263.85
20060607,-0.005803,11636676400.00,1256.15
20060608,0.001489,11653333400.00,1257.93
20060609,-0.004422,11601801000.00,1252.30
20060612,-0.012678,11454995100.00,1236.40
20060613,-0.009978,11337641800.00,1223.69
20060614,0.005326,11397645800.00,1230.04
20060615,0.021335,11640555200.00,1256.16
20060616,-0.003563,11599042000.00,1251.54
20060619,-0.008887,11495962900.00,1240.14
20060620,-0.000005,11495702800.00,1240.12
20060621,0.009863,11608762000.00,1252.20
20060622,-0.005087,11547073900.00,1245.60
20060623,-0.000932,11535296700.00,1244.50
20060626,0.004782,11590464000.00,1250.56
20060627,-0.009043,11485562400.00,1239.20
20060628,0.005639,11552251300.00,1246.00
20060629,0.021357,11798406800.00,1272.87
20060630,-0.001923,11764523200.00,1270.20
20060703,0.007765,11854596200.00,1280.19
20060705,-0.007198,11767879800.00,1270.91
20060706,0.002673,11796359100.00,1274.08
20060707,-0.006819,11715956100.00,1265.48
20060710,0.001586,11734287200.00,1267.34
20060711,0.004022,11780720300.00,1272.52
20060712,-0.010929,11650660000.00,1258.60
20060713,-0.013011,11498892500.00,1242.29
20060714,-0.005010,11441252200.00,1236.20
20060717,-0.001410,11425060400.00,1234.49
20060718,0.001943,11447144300.00,1236.86
20060719,0.018575,11658611000.00,1259.81
20060720,-0.008438,11560224200.00,1249.13
20060721,-0.006876,11480631200.00,1240.29
20060724,0.016571,11670477900.00,1260.91
20060725,0.006597,11747476800.00,1268.88
20060726,-0.000387,11742816100.00,1268.40
20060727,-0.004176,11691988800.00,1263.20
20060728,0.012279,11833738900.00,1278.55
20060731,-0.001446,11792748100.00,1276.66
20060801,-0.004591,11735123800.00,1270.92
20060802,0.006216,11806292900.00,1278.55
20060803,0.001721,11823075400.00,1280.27
20060804,-0.000530,11815587100.00,1279.36
20060807,-0.002774,11782329800.00,1275.77
20060808,-0.003224,11743486300.00,1271.48
20060809,-0.004192,11690721400.00,1265.95
20060810,0.004944,11746443600.00,1271.81
20060811,-0.003862,11699931400.00,1266.74
20060814,0.001336,11714950400.00,1268.21
20060815,0.013633,11873401200.00,1285.58
20060816,0.007743,11962153700.00,1295.43
20060817,0.001772,11982959300.00,1297.48
20060818,0.003713,12025081500.00,1302.30
20060821,-0.003634,11981385500.00,1297.52
20060822,0.000837,11991408000.00,1298.82
20060823,-0.004445,11940424900.00,1292.99
20060824,0.002327,11967959100.00,1296.06
20060825,-0.000648,11958933700.00,1295.09
20060828,0.005286,12022151900.00,1301.78
20060829,0.002227,12046704200.00,1304.28
20060830,0.000458,12046854100.00,1304.27
20060831,-0.000215,12005081900.00,1303.82
20060901,0.005495,12070725000.00,1311.01
20060905,0.001805,12092040300.00,1313.25
20060906,-0.009614,11971869700.00,1300.26
20060907,-0.004711,11914889700.00,1294.02
20060908,0.003973,11959233000.00,1298.92
20060911,0.000631,11966907700.00,1299.54
20060912,0.010463,12091975700.00,1313.11
20060913,0.004132,12138356500.00,1318.07
20060914,-0.001123,12124145100.00,1316.28
20060915,0.002670,12156488600.00,1319.87
20060918,0.000979,12165655000.00,1321.18
20060919,-0.002129,12139801500.00,1318.31
20060920,0.005368,12204592600.00,1325.18
20060921,-0.005158,12139053700.00,1318.03
20060922,-0.002552,12107989200.00,1314.78
20060925,0.008747,12213898100.00,1326.37
20060926,0.007516,12305459700.00,1336.34
20060927,0.000458,12308798900.00,1336.59
20060928,0.001996,12333089700.00,1339.15
20060929,-0.002545,12287172200.00,1335.85
20061002,-0.003403,12223447500.00,1331.32
20061003,0.002116,12249249000.00,1334.11
20061004,0.012186,12395737400.00,1350.22
20061005,0.002456,12422774700.00,1353.22
20061006,-0.002666,12389659900.00,1349.58
20061009,0.000847,12400159800.00,1350.66
20061010,0.002046,12425152500.00,1353.42
20061011,-0.002461,12393331500.00,1349.95
20061012,0.009525,12511220900.00,1362.83
20061013,0.002007,12535349500.00,1365.62
20061016,0.002565,12567424000.00,1369.05
20061017,-0.003710,12520799200.00,1364.05
20061018,0.001525,12538794100.00,1365.96
20061019,0.000659,12546582900.00,1366.96
20061020,0.001424,12564357400.00,1368.60
20061023,0.006464,12645717500.00,1377.02
20061024,0.000292,12649407000.00,1377.38
20061025,0.003276,12690712200.00,1382.22
20061026,0.005140,12755102500.00,1389.08
20061027,-0.008419,12645932100.00,1377.34
20061030,0.000385,12650278700.00,1377.93
20061031,-0.000016,12650037300.00,1377.94
20061101,-0.007139,12557265600.00,1367.81
20061102,-0.000248,12550872400.00,1367.34
20061103,-0.002315,12519719400.00,1364.30
20061106,0.011245,12679593200.00,1379.78
20061107,0.002231,12707624400.00,1382.84
20061108,0.002306,12733834400.00,1385.72
20061109,-0.005224,12665148900.00,1378.33
20061110,0.001826,12705802100.00,1380.90
20061113,0.002777,12738105000.00,1384.42
20061114,0.006538,12819810000.00,1393.22
20061115,0.002720,12851695200.00,1396.57
20061116,0.002256,12880345200.00,1399.76
20061117,0.000995,12902225800.00,1401.20
20061120,-0.000435,12882446900.00,1400.50
20061121,0.001679,12903465500.00,1402.81
20061122,0.002671,12937009300.00,1406.09
20061124,-0.003604,12889029500.00,1400.95
20061127,-0.013792,12711294700.00,1381.90
20061128,0.003569,12754045000.00,1386.72
20061129,0.009591,12870698600.00,1399.48
20061130,0.000785,12854566800.00,1400.63
20061201,-0.003007,12809659600.00,1396.71
20061204,0.009022,12942009300.00,1409.12
20061205,0.003997,12993375900.00,1414.76
20061206,-0.001066,12976216400.00,1412.90
20061207,-0.003949,12924541200.00,1407.29
